sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
11f0fed935e123207c793e3d4d48da5a23b5b7ee,False,1,7,315,167,45.0,97,443,346,0.87248322147651,1.0,0.44966442953020136,13649,1978,405,27,"update template and artifact interpolation to use client-relative paths

resolves #9839
resolves #6929
resolves #6910

e2e: template env interpolation path testing",1609799134
419c4bfa4e73019627769f438f7718feb2dcca20,False,1,5,159,68,31.8,69,336,267,0.14215686274509803,0.946078431372549,0.9362745098039216,8844,1313,267,14,"allocrunner: fix health check monitoring for Consul services (#16402)

Services must be interpolated to replace runtime variables before they
can be compared against the values returned by Consul.",1678477411
2b5d840eaa9865056d669a349a3aa1881fc72caa,False,1,8,936,472,117.0,95,874,779,0.25586854460093894,0.3145539906103286,0.7089201877934272,8670,1466,306,40,"arv2: implement alloc health watching

Also remove initial alloc from broadcaster as it just caused useless
extra processing.",1539734010
477cf83516d3b52b9efc2a85ffc0c1164c0a4900,False,1,9,418,319,46.44444444444444,58,700,642,0.35714285714285715,0.8392857142857143,0.7933673469387755,16278,2838,485,19,"connect: add unix socket to proxy grpc for envoy (#6232)

* connect: add unix socket to proxy grpc for envoy

Fixes #6124

Implement a L4 proxy from a unix socket inside a network namespace to
Consul's gRPC endpoint on the host. This allows Envoy to connect to
Consul's xDS configuration API.

* connect: pointer receiver on structs with mutexes

* connect: warn on all proxy errors",1567525418
65ae61249cae5132723099b9aba588c4f3de77d0,False,1,10,163,69,16.3,152,318,166,0.0,0.18333333333333332,0.8833333333333333,20457,3154,629,32,"CSI: include volume namespace in staging path (#20532)

CSI volumes are namespaced. But the client does not include the namespace in the
staging mount path. This causes CSI volumes with the same volume ID but
different namespace to collide if they happen to be placed on the same host. The
per-allocation paths don't need to be namespaced, because an allocation can only
mount volumes from its job's own namespace.

Rework the CSI hook tests to have more fine-grained control over the mock
on-disk state. Add tests covering upgrades from staging paths missing
namespaces.

Fixes: https://github.com/hashicorp/nomad/issues/18741",1715613849
bc26540a0bb3a93f1e26515a4ce296a06a6ff883,False,1,4,144,61,36.0,71,73,2,1.0,1.0,1.0,6468,1014,204,10,ar: create health setting shim for health watcher,1539734010
7191c7892847be6de29af605680e9a3c7027ed2f,False,1,6,26,10,4.333333333333333,38,38,0,,,,31240,4751,970,6,"refactor: rename allocrunner's Consul service reg handler (#19019)

The allocrunner has a service registration handler that proxies various API
calls to Consul. With multi-cluster support (for ENT), the service registration
handler is what selects the correct Consul client. The name of this field in the
allocrunner and taskrunner code base looks like it's referring to the actual
Consul API client. This was actually the case before Nomad native service
discovery was implemented, but now the name is misleading.",1699475972
b2861f2a9b0f572bf67f5c9f355c0e92bcf4b31a,False,1,33,1903,346,57.666666666666664,330,3626,3296,0.3772940674349125,0.863849765258216,0.8787878787878788,104715,17838,4023,113,"client: add support for checks in nomad services

This PR adds support for specifying checks in services registered to
the built-in nomad service provider.

Currently only HTTP and TCP checks are supported, though more types
could be added later.",1657663790
4d0e74585a1c266008508254e9507fdd7f12e2e3,False,1,2,203,184,101.5,65,546,481,0.27923627684964203,0.9928400954653938,1.0,3495,472,114,11,"consul/connect: interpolate connect block

This PR enables job submitters to use interpolation in the connect
block of jobs making use of consul connect. Before, only the name of
the connect service would be interpolated, and only for a few select
identifiers related to the job itself (#6853). Now, all connect fields
can be interpolated using the full spectrum of runtime parameters.

Note that the service name is interpolated at job-submission time,
and cannot make use of values known only at runtime.

Fixes #7221",1607526600
6d58acd89793c2f89ab3ab86c9b37ed842ff6205,False,1,3,16,11,5.333333333333333,28,125,97,0.03076923076923077,0.8923076923076924,0.8923076923076924,3005,492,80,3,"WI: ensure tasks within same alloc get different Consul tokens (#20411)

The `consul_hook` in the allocrunner gets a separate Consul token for each task,
even if the tasks' identities have the same name, but used the identity name as
the key to the alloc hook resources map. This means the last task in the group
overwrites the Consul tokens of all other tasks.

Fix this by adding the task name to the key in the allocrunner's
`consul_hook`. And update the taskrunner's `consul_hook` to expect the task
name in the key.

Fixes: https://github.com/hashicorp/nomad/issues/20374
Fixes: https://hashicorp.atlassian.net/browse/NOMAD-614",1713367798
eeacb87f3b6033a9b7fe96cf7bd0783601094630,False,1,6,324,196,54.0,6,542,536,0.35376044568245124,0.8662952646239555,0.8356545961002786,42186,7495,1647,21,"connect: register group services with Consul

Fixes #6042

Add new task group service hook for registering group services like
Connect-enabled services.

Does not yet support checks.",1566329110
1250d5633345113f161a28d231391f93f88bd40a,False,1,15,655,203,43.666666666666664,436,784,348,0.43609022556390975,1.0,0.849624060150376,33139,4982,1001,42,"csi: Add VolumeManager (#6920)

This changeset is some pre-requisite boilerplate that is required for
introducing CSI volume management for client nodes.

It extracts out fingerprinting logic from the csi instance manager.
This change is to facilitate reusing the csimanager to also manage the
node-local CSI functionality, as it is the easiest place for us to
guaruntee health checking and to provide additional visibility into the
running operations through the fingerprinter mechanism and goroutine.

It also introduces the VolumeMounter interface that will be used to
manage staging/publishing unstaging/unpublishing of volumes on the host.",1584986309
d56e8ad1aadccd6bb0e58ad79e0f8cbf7db23167,False,1,10,121,32,12.1,101,127,26,1.0,0.0,0.0,76729,13416,1796,19,"WI: ensure Consul hook and WID manager interpolate services (#20344)

Services can have some of their string fields interpolated. The new Workload
Identity flow doesn't interpolate the services before requesting signed
identities or using those identities to get Consul tokens.

Add support for interpolation to the WID manager and the Consul tokens hook by
providing both with a taskenv builder. Add an ""interpolate workload"" field to
the WI handle to allow passing the original workload name to the server so the
server can find the correct service to sign.

This changeset also makes two related test improvements:
* Remove the mock WID manager, which was only used in the Consul hook tests and
  isn't necessary so long as we provide the real WID manager with the mock
  signer and never call `Run` on it. It wasn't feasible to exercise the correct
  behavior without this refactor, as the mocks were bypassing the new code.
* Fixed swapped expect-vs-actual assertions on the `consul_hook` tests.

Fixes: https://github.com/hashicorp/nomad/issues/20025",1712864428
d45fc506e5bea9162760d11266468cbdc0790338,False,1,1,13,13,13.0,7,15,8,0.0,1.0,1.0,831,151,22,1,ensure shutdown delay can be removed,1586187184
8ec3aa1716024416390d9e719e6037026fea3c3d,False,1,6,430,202,71.66666666666667,90,526,436,0.6254681647940075,0.8689138576779026,0.9250936329588015,15210,2643,326,40,"consul/connect: add support for bridge networks with connect native tasks

Before, Connect Native Tasks needed one of these to work:

- To be run in host networking mode
- To have the Consul agent configured to listen to a unix socket
- To have the Consul agent configured to listen to a public interface

None of these are a great experience, though running in host networking is
still the best solution for non-Linux hosts. This PR establishes a connection
proxy between the Consul HTTP listener and a unix socket inside the alloc fs,
bypassing the network namespace for any Connect Native task. Similar to and
re-uses a bunch of code from the gRPC listener version for envoy sidecar proxies.

Proxy is established only if the alloc is configured for bridge networking and
there is at least one Connect Native task in the Task Group.

Fixes #8290",1596032761
5b7f4746ce6e93f88e60d4f08abb348f4091e0ed,False,1,11,145,40,13.181818181818182,50,121,71,0.0,1.0,0.5625,19336,3116,644,32,"client/allocdir: use an interface in place of AllocDir structs (#19703)

* client/allocdir: use an interface in place of AllocDir structs

This PR replace *allocdir.AllocDir with allocdir.Interface such that we
may eventually have another implementation of alloc directories. This is
in support of the exec2 driver, which will need an implementation of the
alloc directory incompatibile with the current version.

* use rlock",1705090409
7d48aa266785f645eaa0c35459f0c612f03f5e58,False,1,11,237,53,21.545454545454547,57,515,458,0.2876712328767123,0.958904109589041,0.9406392694063926,56980,8932,1905,18,"client: emit optional telemetry from prerun and prestart hooks. (#24556)

The Nomad client can now optionally emit telemetry data from the
prerun and prestart hooks. This allows operators to monitor and
alert on failures and time taken to complete.

The new datapoints are:
  - nomad.client.alloc_hook.prerun.success (counter)
  - nomad.client.alloc_hook.prerun.failed (counter)
  - nomad.client.alloc_hook.prerun.elapsed (sample)

  - nomad.client.task_hook.prestart.success (counter)
  - nomad.client.task_hook.prestart.failed (counter)
  - nomad.client.task_hook.prestart.elapsed (sample)

The hook execution time is useful to Nomad engineering and will
help optimize code where possible and understand job specification
impacts on hook performance.

Currently only the PreRun and PreStart hooks have telemetry
enabled, so we limit the number of new metrics being produced.",1734014594
08a6f870ad2b96c2514e83e9f30eea6523ea0ea4,False,1,4,76,39,19.0,15,247,232,0.1588235294117647,0.8235294117647058,0.8588235294117647,5074,838,176,10,"cni: use check command when restoring from restart (#24658)

When the Nomad client restarts and restores allocations, the network namespace
for an allocation may exist but no longer be correctly configured. For example,
if the host is rebooted and the task was a Docker task using a pause container,
the network namespace may be recreated by the docker daemon.

When we restore an allocation, use the CNI ""check"" command to verify that any
existing network namespace matches the expected configuration. This requires CNI
plugins of at least version 1.2.0 to avoid a bug in older plugin versions that
would cause the check to fail.

If the check fails, destroy the network namespace and try to recreate it from
scratch once. If that fails in the second pass, fail the restore so that the
allocation can be recreated (rather than silently having networking fail).

This should fix the gap left #24650 for Docker task drivers and any other
drivers with the `MustInitiateNetwork` capability.

Fixes: https://github.com/hashicorp/nomad/issues/24292
Ref: https://github.com/hashicorp/nomad/pull/24650",1736260719
387b016ac442ed7c3d8d81144abda48f6953e587,False,1,17,782,233,46.0,733,921,188,0.03731343283582089,1.0,0.9626865671641791,60456,10441,2247,77,"client: improve group service stanza interpolation and check_re… (#6586)

* client: improve group service stanza interpolation and check_restart support

Interpolation can now be done on group service stanzas. Note that some task runtime specific information
that was previously available when the service was registered poststart of a task is no longer available.

The check_restart stanza for checks defined on group services will now properly restart the allocation upon
check failures if configured.",1574100241
ed498f8ddb0579cc4e7b01b485c0608428274a39,False,1,2,61,59,30.5,74,84,10,0.5714285714285714,0.0,0.0,2328,380,61,13,"nsd: always set deregister flag after deregistration of group (#16289)

* services: always set deregister flag after deregistration of group

This PR fixes a bug where the group service hook's deregister flag was
not set in some cases, causing the hook to attempt deregistrations twice
during job updates (alloc replacement).

In the tests ... we used to assert on the wrong behvior (remove twice) which
has now been corrected to assert we remove only once.

This bug was ""silent"" in the Consul provider world because the error logs for
double deregistration only show up in Consul logs; with the Nomad provider the
error logs are in the Nomad agent logs.

* services: cleanup group service hook tests",1679064261
2e1974a5747d81332b2a26658f73e78a662dbb20,False,1,44,1235,207,28.068181818181817,232,1221,989,0.4495967741935484,0.8669354838709677,0.8568548387096774,131549,21874,3428,142,"client: refactor cpuset partitioning (#18371)

* client: refactor cpuset partitioning

This PR updates the way Nomad client manages the split between tasks
that make use of resources.cpus vs. resources.cores.

Previously, each task was explicitly assigned which CPU cores they were
able to run on. Every time a task was started or destroyed, all other
tasks' cpusets would need to be updated. This was inefficient and would
crush the Linux kernel when a client would try to run ~400 or so tasks.

Now, we make use of cgroup heirarchy and cpuset inheritence to efficiently
manage cpusets.

* cr: tweaks for feedback",1694527871
f0be952cb50ba58f20b3a2c18818da3d6dc479fa,False,1,11,244,70,22.181818181818183,116,566,450,0.0,0.8664383561643836,0.9794520547945206,39509,6003,1220,24,client: hookup service wrapper for use within client hooks.,1647854997
c2dc1c58dda2c926bf1b8acb35944202bcee8c8c,False,1,7,206,118,29.428571428571427,35,334,299,0.5028248587570622,1.0,0.9943502824858758,20794,3278,652,16,"full task cleanup when alloc prerun hook fails (#17104)

to avoid leaking task resources (e.g. containers,
iptables) if allocRunner prerun fails during
restore on client restart.

now if prerun fails, TaskRunner.MarkFailedKill()
will only emit an event, mark the task as failed,
and cancel the tr's killCtx, so then ar.runTasks()
-> tr.Run() can take care of the actual cleanup.

removed from (formerly) tr.MarkFailedDead(),
now handled by tr.Run():
 * set task state as dead
 * save task runner local state
 * task stop hooks

also done in tr.Run() now that it's not skipped:
 * handleKill() to kill tasks while respecting
   their shutdown delay, and retrying as needed
   * also includes task preKill hooks
 * clearDriverHandle() to destroy the task
   and associated resources
 * task exited hooks",1683569830
86d2cdcf8089ab3cc0251a4f660d2468e5038de9,False,1,13,930,396,71.53846153846153,403,823,420,0.5233644859813084,0.719626168224299,0.897196261682243,83066,14179,1809,36,"client: split identity_hook across allocrunner and taskrunner (#18431)

This commit splits identity_hook between the allocrunner and taskrunner. The
allocrunner-level part of the hook signs each task identity, and the
taskrunner-level part picks it up and stores secrets for each task.

The code revamps the WIDMgr, which is now split into 2 interfaces:
IdentityManager which manages renewals of signatures and handles sending
updates to subscribers via Watch method, and IdentitySigner which only does the
signing.

This work is necessary for having a unified Consul login workflow that comes
with the new Consul integration. A new, allocrunner-level consul_hook will now
be the only hook doing Consul authentication.",1695310287
89ce092b202bee8bb8dd6c8a58c0a2a3fa39613d,False,1,5,87,36,17.4,37,141,104,0.20987654320987653,0.13580246913580246,1.0,14950,2209,480,7,"docker: stop network pause container of lost alloc after node restart (#17455)

This PR fixes a bug where the docker network pause container would not be
stopped and removed in the case where a node is restarted, the alloc is
moved to another node, the node comes back up. See the issue below for
full repro conditions.

Basically in the DestroyNetwork PostRun hook we would depend on the
NetworkIsolationSpec field not being nil - which is only the case
if the Client stays alive all the way from network creation to network
teardown. If the node is rebooted we lose that state and previously
would not be able to find the pause container to remove. Now, we manually
find the pause container by scanning them and looking for the associated
allocID.

Fixes #17299",1686318389
03db4cf82d4d5a9bc23595a40c468c0fa486cdf5,False,1,17,80,8,4.705882352941177,72,72,0,,,,42466,6107,1145,15,client: Rename drivers/shared/env => client/taskenv,1543576719
50f0ce54124fc0e0d2be054249ead38b8c9fd4ca,False,1,13,275,89,21.153846153846153,150,246,96,0.19230769230769232,0.8974358974358975,0.8717948717948718,41399,6396,1374,30,"config: remove old Vault/Consul config blocks from client (#18994)

Remove the now-unused original configuration blocks for Consul and Vault from
the client. When the client needs to refer to a Consul or Vault block it will
always be for a specific cluster for the task/service. Add a helper for
accessing the default clusters (for the client's own use).

This is two of three changesets for this work. The remainder will implement the
same changes in the `command/agent` package.

As part of this work I discovered and fixed two bugs:

* The gRPC proxy socket that we create for Envoy is only ever created using the
  default Consul cluster's configuration. This will prevent Connect from being
  used with the non-default cluster.
* The Consul configuration we use for templates always comes from the default
  Consul cluster's configuration, but will use the correct Consul token for the
  non-default cluster. This will prevent templates from being used with the
  non-default cluster.

Ref: https://github.com/hashicorp/nomad/issues/18947
Ref: https://github.com/hashicorp/nomad/pull/18991
Fixes: https://github.com/hashicorp/nomad/issues/18984
Fixes: https://github.com/hashicorp/nomad/issues/18983",1699366537
af56eb8b7f5e0a95d1cffa8a920cfc89a0269717,False,1,1,20,20,20.0,31,110,79,0.5866666666666667,0.9066666666666666,1.0,1216,228,47,2,fix bug in nomad fmt -check does not return error code (#15797),1673964934
39a3fd652c016b231d84be5c02f795db3c83888f,False,1,9,1246,523,138.44444444444446,67,1791,1724,0.31626506024096385,0.5850903614457831,1.0,16827,3107,588,63,"Vars: CLI commands for `var get`, `var put`, `var purge` (#14400)

* Includes updates to `var init`",1662760520
c3c003dbd6238169a50f1461513e5bdb4acbc134,False,1,3,130,123,43.333333333333336,0,130,130,0.1927710843373494,0.40963855421686746,0.40963855421686746,5012,828,137,7,client: Add volume_hook for mounting volumes,1565617148
9e1d99e49baf5c50705485244381ce044e8fe401,False,1,1,48,48,48.0,3,156,153,0.034482758620689655,0.7672413793103449,1.0,974,141,33,4,"taskrunner/volume_hook: Mounts for CSI Volumes

This commit implements support for creating driver mounts for CSI
Volumes.

It works by fetching the created mounts from the allocation resources
and then iterates through the volume requests, creating driver mount
configs as required.

It's a little bit messy primarily because there's _so_ much terminology
overlap and it's a bit difficult to follow.",1584986310
af5d42c0580df2c7dd33d815ced9bb54397ff8a9,False,1,6,137,80,22.833333333333332,90,67,-23,0.037037037037037035,0.5555555555555556,0.0,50367,9013,2050,17,structs: Unify Volume and VolumeRequest,1565617148
7b7be83aefbd89ccc6b05cea842bcc9c51e793df,False,1,2,4,2,2.0,5,5,0,,,,1278,223,46,1,HostVolumeConfig: Source -> Path,1565617148
9f850016bdf8bf296b6cf59f4c15d412abcef3c8,False,1,2,68,48,34.0,36,71,35,0.5925925925925926,0.0,1.0,26420,3851,994,18,"csi: fix index maintenance for CSIVolume and CSIPlugin tables (#7049)

* state_store: csi volumes/plugins store the index in the txn

* nomad: csi_endpoint_test require index checks need uint64()

* nomad: other tests using int 0 not uint64(0)

* structs: pass index into New, but not other struct methods

* state_store: csi plugin indexes, use new struct interface

* nomad: csi_endpoint_test check index/query meta (on explicit 0)

* structs: NewCSIVolume takes an index arg now

* scheduler/test: NewCSIVolume takes an index arg now",1584986309
2e3571634e144a3a438d2668b01d96a0cefa0a00,False,1,4,88,38,22.0,70,24,-46,1.0,0.9512195121951219,0.0,43833,6277,1627,6,"CSI: move terminal alloc handling into denormalization (#11931)

* The volume claim GC method and volumewatcher both have logic
collecting terminal allocations that duplicates most of the logic
that's now in the state store's `CSIVolumeDenormalize` method. Copy
this logic into the state store so that all code paths have the same
view of the past claims.
* Remove logic in the volume claim GC that now lives in the state
store's `CSIVolumeDenormalize` method.
* Remove logic in the volumewatcher that now lives in the state
store's `CSIVolumeDenormalize` method.
* Remove logic in the node unpublish RPC that now lives in the state
store's `CSIVolumeDenormalize` method.",1643297948
05b99001cacbb0ce9cc229c7f234e4410342a017,False,1,2,64,33,32.0,612,371,-241,1.0,0.0,0.0,42300,6511,1248,12,"CSI: use job status not alloc status for plugin updates from summary (#12027)

When an allocation is updated, the job summary for the associated job
is also updated. CSI uses the job summary to set the expected count
for controller and node plugins. We incorrectly used the allocation's
server status instead of the job status when deciding whether to
update or remove the job from the plugins. This caused a node drain or
other terminal state for an allocation to clear the expected count for
the entire plugin.

Use the job status to guide whether to update or remove the expected
count.

The existing CSI tests for the state store incorrectly modeled the
updates we received from servers vs those we received from clients,
leading to test assertions that passed when they should not.

Rework the tests to clarify each step in the lifecycle and rename CSI state
store functions for clarity",1644425509
610e0a676289bee45d317b9a818593da0f91abe5,False,1,1,9,9,9.0,5,12,7,0.0,1.0,1.0,2808,623,118,1,"csi: ensure Read/WriteAllocs aren't released early (#7841)

We should only remove the `ReadAllocs`/`WriteAllocs` values for a
volume after the claim has entered the ""ready to free""
state. The volume will eventually be released as expected. But
querying the volume API will show the volume is released before the
controller unpublish has finished and this can cause a race with
starting new jobs.

Test updates are to cover cases where we're dropping claims but not
running through the whole reaping process.",1588281091
22d4b88b69bb1df94f93d0ed183b27ae3977c6a3,False,1,7,278,132,39.714285714285715,130,269,139,0.0,0.29896907216494845,0.8762886597938144,56055,8557,1876,23,"csi: checkpoint volume claim garbage collection (#7782)

Adds a `CSIVolumeClaim` type to be tracked as current and past claims
on a volume. Allows for a client RPC failure during node or controller
detachment without having to keep the allocation around after the
first garbage collection eval.

This changeset lays groundwork for moving the actual detachment RPCs
into a volume watching loop outside the GC eval.",1587654383
2411d3afd2398a677c4bd3d7ddd21827c704000b,False,1,16,215,71,13.4375,212,56,-156,0.6111111111111112,0.5777777777777777,1.0,109162,18236,3996,32,"core: remove all traces of unused protocol version

Nomad inherited protocol version numbering configuration from Consul and
Serf, but unlike those projects Nomad has never used it. Nomad's
`protocol_version` has always been `1`.

While the code is effectively unused and therefore poses no runtime
risks to leave, I felt like removing it was best because:

1. Nomad's RPC subsystem has been able to evolve extensively without
   needing to increment the version number.
2. Nomad's HTTP API has evolved extensively without increment
   `API{Major,Minor}Version`. If we want to version the HTTP API in the
   future, I doubt this is the mechanism we would choose.
3. The presence of the `server.protocol_version` configuration
   parameter is confusing since `server.raft_protocol` *is* an important
   parameter for operators to consider. Even more confusing is that
   there is a distinct Serf protocol version which is included in `nomad
   server members` output under the heading `Protocol`. `raft_protocol`
   is the *only* protocol version relevant to Nomad developers and
   operators. The other protocol versions are either deadcode or have
   never changed (Serf).
4. If we were to need to version the RPC, HTTP API, or Serf protocols, I
   don't think these configuration parameters and variables are the best
   choice. If we come to that point we should choose a versioning scheme
   based on the use case and modern best practices -- not this 6+ year
   old dead code.",1645229556
b97b44a76f7505ca7133d96d531c70668646a8e6,False,1,7,862,552,123.14285714285714,287,2584,2297,0.3427800269905533,0.4642375168690958,1.0,36882,6363,1298,49,use server manager,1518731941
64ac9b9359baae0cc9d6e2495487d5700c508a0a,False,1,6,1316,779,219.33333333333334,1900,428,-1472,0.7290969899665551,0.5663322185061316,0.10367892976588629,11206,1721,372,58,"Retry all servers on RPC call failure

rpcproxy is refactored into serverlist which prioritizes good servers
over servers in a remote DC or who have had a failure.

Registration, heartbeating, and alloc status updating will retry faster
when new servers are discovered.

Consul discovery will be retried more quickly when no servers are
available (eg on startup or an outage).",1474656288
df043d747cc52992d10aca4adfd13edbf382c16d,False,1,1,1,1,1.0,0,4,4,0.0,0.0,1.0,14472,2161,447,1,"Fix error handling in Client consulDiscoveryImpl (#14431)

Added a missing `continue` on non-nil error to avoid accidentally using a bad peer.",1662145983
73d565aabc833fcb98fb5f23e2d12c3a66dbaac9,False,1,1,31,31,31.0,10,53,43,0.0,0.0,1.0,6769,1014,219,2,Use Status.Peers instead of Status.Ping,1466017220
9990650b528cd0861720801cdc51f72347ec9fe3,False,1,10,213,59,21.3,2,354,352,0.08438818565400844,0.5654008438818565,1.0,104825,17035,4015,12,"periodic GC for CSI plugins (#7878)

This changeset implements a periodic garbage collection of unused CSI
plugins. Plugins are self-cleaning when the last allocation for a
plugin is stopped, but this feature will cover any missing edge cases
and ensure that upgrades from 0.11.0 and 0.11.1 get any stray plugins
cleaned up.",1588798152
80dcae7216cbc1e42e6b72f2ddac6c2484e7b509,False,1,12,427,189,35.583333333333336,168,1071,903,0.08207705192629816,0.9514237855946399,0.9195979899497487,88630,14699,3290,30,"core: allow setting and propagation of eval priority on job de/registration  (#11532)

This change modifies the Nomad job register and deregister RPCs to
accept an updated option set which includes eval priority. This
param is optional and override the use of the job priority to set
the eval priority.

In order to ensure all evaluations as a result of the request use
the same eval priority, the priority is shared to the
allocReconciler and deploymentWatcher. This creates a new
distinction between eval priority and job priority.

The Nomad agent HTTP API has been modified to allow setting the
eval priority on job update and delete. To keep consistency with
the current v1 API, job update accepts this as a payload param;
job delete accepts this as a query param.

Any user supplied value is validated within the agent HTTP handler
removing the need to pass invalid requests to the server.

The register and deregister opts functions now all for setting
the eval priority on requests.

The change includes a small change to the DeregisterOpts function
which handles nil opts. This brings the function inline with the
RegisterOpts.",1637655811
784b96c104373bbf0005ed541d37e1411becb4ea,False,1,10,337,78,33.7,0,539,539,0.31876606683804626,0.7506426735218509,0.9203084832904884,74638,12247,2761,18,"Support for new scheduler config API, first use case is to disable preemption",1540915592
7ff9697b22bfb2690e91a7d24a40a014552bdbb5,False,1,2,152,111,76.0,8,215,207,0.12418300653594772,0.0457516339869281,1.0,2574,584,72,9,nomad: client updates generate evaluaitons,1438904360
260b566c91f900a8935d9fe3fe3da60bf570307b,False,1,52,1675,185,32.21153846153846,884,1015,131,1.0,1.0,0.0,139893,21094,4934,266,server,1537053793
137e61da096ee4c7bce51567556eeddc2ec6ae8d,False,1,2,17,9,8.5,5,18,13,0.3,0.0,1.0,1347,218,49,3,nomad: expose the raft index on write,1436214872
c2d0c11f9ec0b9fe18d1373909abcc0fdc621638,False,1,29,1512,228,52.13793103448276,144,2716,2572,0.3028792912513843,0.5753045404208195,0.9750830564784053,73123,12598,2522,82,Add autopilot functionality based on Consul's autopilot,1513636181
cec2c5a72652581cd726a1791c6ace1ef238a4be,False,1,8,477,207,59.625,145,390,245,0.23563218390804597,0.4827586206896552,1.0,41889,7328,1502,40,Drainer,1521676304
4d60dd3dbb7abd8364b13a8f46fdc3d046e3dd36,False,1,5,641,324,128.2,2,1456,1454,0.24684873949579833,0.7909663865546218,0.9401260504201681,34519,5021,1204,19,"ACL: add ACL binding rule RPC and HTTP API handlers. (#15529)

This change add the RPC ACL binding rule handlers. These handlers
are responsible for the creation, updating, reading, and deletion
of binding rules.

The write handlers are feature gated so that they can only be used
when all federated servers are running the required version.

The HTTP API handlers and API SDK have also been added where
required. This allows the endpoints to be called from the API by users
and clients.",1671092335
acc1c0b751f4d959d34ba510eb36be516614dcd2,False,1,2,264,225,132.0,14,350,336,0.007722007722007722,0.5057915057915058,0.8996138996138996,7529,1348,292,8,"csi: add unpublish RPC (#8572)

This changeset is plumbing for a `nomad volume detach` command that will be
reused by the volumewatcher claim GC as well.",1596736289
c4a04eb1b209356b9f613a803458223f84ff70d4,False,1,1,12,12,12.0,8,4,-4,1.0,1.0,0.0,1609,242,68,2,style fixes,1540915592
41258e54de9a70646f8371e933f9b1a0957166d4,False,1,6,766,279,127.66666666666667,127,1449,1322,0.24491869918699186,0.7886178861788617,0.9745934959349594,16688,2947,600,34,"CSI: create/delete/list volume RPCs

This commit implements the RPC handlers on the client that talk to the CSI
plugins on that client for the Create/Delete/List RPC.",1617223029
1fe826e0158d1766f0805f992ba58317d0c58054,False,1,3,614,417,204.66666666666666,18,1583,1565,0.16302367941712204,0.8233151183970856,0.4544626593806922,11061,1738,327,10,rpc: add service registration RPC endpoints.,1646303129
1d2e8135d2c333cc08ce7df67e82da56d19c2c94,False,1,1,19,19,19.0,5,14,9,1.0,1.0,1.0,1501,236,56,2,nomad: raftApplyFuture exposes underlying Future,1444603628
1bdb111127cb3f8882a1ecca49e6cd837cbeeef5,False,1,13,107,25,8.23076923076923,7,148,141,0.0,0.3543307086614173,0.937007874015748,74715,12587,2698,25,add create and modify timestamps to evaluations (#5881),1565196635
1348a76e4b211d45f46a619e4f98561deeb138a5,False,1,4,280,241,70.0,26,529,503,0.0,0.6497326203208557,1.0,11433,1825,332,13,"keyring RPC handlers (#13075)

Implement the upsert, list, delete, and rotate RPC handlers for the
secure variables keyring. Operations on the keyring itself are still
stubbed out.",1657560844
4efb82af70e3c5236a4a361e47dd0d95487c9b2c,False,1,3,445,340,148.33333333333334,8,912,904,0.05227655986509275,0.7268128161888702,1.0,8452,1324,336,10,"rpc: add ACL Role RPC endpoint for CRUD actions.

New ACL Role RPC endpoints have been created to allow the creation,
update, read, and deletion of ACL roles. All endpoints require a
management token; in the future readers will also be allowed to
view roles associated to their ACL token.

The create endpoint in particular is responsible for deduplicating
ACL policy links and ensuring named policies are found within
state. This is done within the RPC handler so we perform a single
loop through the links for slight efficiency.",1660203830
e25c8a6aa72feec23a856be66c4a7749d0d928de,False,1,1,16,16,16.0,1,65,64,0.06666666666666667,0.9111111111111111,1.0,11032,1622,420,1,"rpc: set the deregistration eval priority to the job priority.

Previously when creating an eval for job deregistration, the eval
priority was set to the default value irregardless of the job
priority. In situations where an operator would want to deregister
a high priority job so they could re-register; the evaluation may
get blocked for some time on a busy cluster because of the
deregsiter priority.

If a job had a lower than default priority and was deregistered,
the deregister eval would get a priority higher than that of the
job. If we attempted to register another job with a higher
priority than this, but still below the default, the deregister
would be actioned before the register.

Both situations described above seem incorrect and unexpected from
a user prespective.

This fix modifies to behaviour to set the deregister eval priority
to that of the job, if available. Otherwise the default value is
still used.",1635840704
ddc2efa4acfb6a70f7017fe9bc6b522a311e3271,False,1,34,1196,167,35.1764705882353,625,20987,20362,0.5542635658914729,0.9662236987818383,0.9598560354374308,90713,14861,3025,95,sync,1505833703
dac14df7ceef9c29f176daee32acdeea4159d3ec,False,1,2,45,34,22.5,5,70,65,0.0,0.45652173913043476,1.0,2075,500,50,2,nomad: job deregister creates an evaluation,1438895838
3b25f784bec188264c51381a04083b0361742c7e,False,1,1,21,21,21.0,3,18,15,1.0,1.0,1.0,219,31,6,3,drainer: convert fsm errors to go errors,1521676304
b7ddd5bf62a13ae51966c71275aae9b5ba6f490a,False,1,7,728,275,104.0,151,1234,1083,0.14682539682539683,0.8029100529100529,1.0,83889,14034,3234,19,"acl: sso auth method RPC endpoints (#15221)

This PR implements RPC endpoints for SSO auth methods.

This PR is part of the SSO work captured under ☂️ ticket #13120.",1669022139
